COMPLEX_NAME,FACILITY_TYPE,ADDRESS,TYP_OF_ORG,ORG,STEWARD,OPER,COMMUNITY,SECTOR,POPULATION,OCCUPIED_DWELLINGS,PERSONS_PER_UNIT,Area (km²),Population Density (people/km²)
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,7858.0,2372.0,3.31,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6324.0,2517.0,2.51,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6449.0,2512.0,2.57,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6889.0,2407.0,2.86,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6438.0,2485.0,2.59,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6322.0,2484.0,2.55,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,9044.0,2217.0,4.08,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,8986.0,2060.0,4.36,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,7650.0,2508.0,3.05,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6700.0,2509.0,2.67,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6265.0,2453.0,2.55,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,8244.0,2216.0,3.72,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6568.0,2502.0,2.63,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6059.0,2503.0,2.42,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6776.0,2495.0,2.72,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,7239.0,2449.0,2.96,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,7132.0,3105.0,2.3,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,9086.0,2088.0,4.35,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6066.0,2469.0,2.46,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,8383.0,2216.0,3.78,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6306.0,2504.0,2.52,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6537.0,2526.0,2.59,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,9027.0,2170.0,4.16,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,7133.0,3049.0,2.34,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6414.0,2522.0,2.54,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6384.0,2521.0,2.53,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,8087.0,2386.0,3.39,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6452.0,2505.0,2.58,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,8836.0,2219.0,3.98,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6059.0,2495.0,2.43,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6401.0,2475.0,2.59,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6195.0,2491.0,2.49,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6228.0,2493.0,2.5,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6206.0,2525.0,2.46,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6941.0,2868.0,2.42,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6225.0,2504.0,2.49,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,8944.0,2088.0,4.28,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6346.0,2520.0,2.52,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6530.0,2524.0,2.59,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,9049.0,2083.0,4.34,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,8563.0,2213.0,3.87,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,7452.0,2453.0,3.04,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6820.0,2444.0,2.79,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6049.0,2496.0,2.42,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6389.0,2513.0,2.54,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6255.0,2510.0,2.49,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6254.0,2470.0,2.53,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6430.0,2501.0,2.57,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,6106.0,2506.0,2.44,2.9,2506.0
Sir Winston Churchill Aquatic & Recreation Centre,Aquatic & Fitness Centre,1520 NORTHMOUNT DR NW,Municipal,Recreation,Recreation,Recreation,Brentwood,NORTHWEST,7756.0,2505.0,3.1,2.9,2506.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,8303.0,2927.0,2.84,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,6078.0,2121.0,2.87,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,9715.0,3385.0,2.87,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,12060.0,4076.0,2.96,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,743.0,265.0,2.8,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,259.0,96.0,2.7,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,10628.0,3667.0,2.9,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,5142.0,1762.0,2.92,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,11229.0,3815.0,2.94,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,7314.0,2590.0,2.82,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,2680.0,940.0,2.85,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,3942.0,1356.0,2.91,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,12548.0,4234.0,2.96,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,1206.0,420.0,2.87,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,1779.0,619.0,2.87,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
New Brighton Athletic Park,Athletic Park,5801 130 AV SE,Municipal,Recreation,Recreation,Recreation,New Brighton,SOUTHEAST,0.0,0.0,0.0,2.9,2000.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,8599.0,2887.0,2.98,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,8650.0,2895.0,2.99,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,9401.0,2813.0,3.34,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,8321.0,2466.0,3.37,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,512.0,115.0,4.45,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,4348.0,1263.0,3.44,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,2916.0,881.0,3.31,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,4984.0,1446.0,3.45,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,7392.0,2203.0,3.36,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,9368.0,2904.0,3.23,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,9257.0,2895.0,3.2,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,8595.0,2898.0,2.97,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,8542.0,2898.0,2.95,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,9433.0,2902.0,3.25,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,6190.0,1853.0,3.34,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,8399.0,2888.0,2.91,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,3467.0,1022.0,3.39,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,8865.0,2893.0,3.06,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,2476.0,765.0,3.24,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,1024.0,299.0,3.42,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,9490.0,2853.0,3.33,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,0.0,0.0,0.0,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,6894.0,2050.0,3.36,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,1959.0,594.0,3.3,4.1,1900.0
Crowchild Twin Arenas,Arena,185 SCENIC ACRES DR NW,Not-for-Profit,CTAA,Parks,Crowchild Twin Arena Assoc.,Scenic Acres,NORTHWEST,9172.0,2744.0,3.34,4.1,1900.0
